web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,original_title,budget,original_language,homepage,overview,popularity,runtime,revenue,release_date,vote_average,vote_count,genres,spoken_languages,production_countries
https://www.nytimes.com/2020/04/29/movies/a-secret-love-review.html,"This tender film explores the partnership between two women who lived, in public and to kin, as dear friends for six decades.",The New York Times,"subject: Documentary Films and Programs;subject: Homosexuality and Bisexuality;persons: Bolan, Chris (Filmmaker);creative_works: A Secret Love (Movie);",2020-04-29T07:01:02+0000,309,‘A Secret Love’ Review: A Lesbian Couple’s Enduring Affection,,,Making a Haven of Their Own,,,,By Natalia Winkelman,,A Secret Love,รัก ลับ หลัง,,th,,"The true story of Tar and Wan, who are having problems with their relationship because Wan is also in a relationship with P'Ohm. But in this case, Ohm (who is the third hand) wants to be more than the other man.",1.064,,,2014-08-07,7.0,2.0,,,
https://www.nytimes.com/2020/04/29/movies/a-secret-love-review.html,"This tender film explores the partnership between two women who lived, in public and to kin, as dear friends for six decades.",The New York Times,"subject: Documentary Films and Programs;subject: Homosexuality and Bisexuality;persons: Bolan, Chris (Filmmaker);creative_works: A Secret Love (Movie);",2020-04-29T07:01:02+0000,309,‘A Secret Love’ Review: A Lesbian Couple’s Enduring Affection,,,Making a Haven of Their Own,,,,By Natalia Winkelman,,A Secret Love,밀애 : 친구의 아내,,ko,,"The comet happens to meet a high school alumni ceremony in the neighborhood. Two nice people to live in the neighborhood will go to the house of the comet. Comet's wife, Eun-hee, prepares for the ceremony, and three drinks together. The next day, a formal friend invites his wife Eun-hee to the house of a friend who confronts him at first sight, confessing his own heart, but she does not accept it. After a while, the ceremony sees the comet's cheating, takes the scene and shows it to Eunhee. Eun-hee, who felt betrayal, wants to accept a friendly heart...",2.843,,,2018-10-31,0.0,0.0,,,
https://www.nytimes.com/2020/04/29/movies/a-secret-love-review.html,"This tender film explores the partnership between two women who lived, in public and to kin, as dear friends for six decades.",The New York Times,"subject: Documentary Films and Programs;subject: Homosexuality and Bisexuality;persons: Bolan, Chris (Filmmaker);creative_works: A Secret Love (Movie);",2020-04-29T07:01:02+0000,309,‘A Secret Love’ Review: A Lesbian Couple’s Enduring Affection,,,Making a Haven of Their Own,,,,By Natalia Winkelman,,A Secret Love,五泊六日,,ja,,,0.837,,,1966-12-03,0.0,0.0,,,
https://www.nytimes.com/2020/04/29/movies/a-secret-love-review.html,"This tender film explores the partnership between two women who lived, in public and to kin, as dear friends for six decades.",The New York Times,"subject: Documentary Films and Programs;subject: Homosexuality and Bisexuality;persons: Bolan, Chris (Filmmaker);creative_works: A Secret Love (Movie);",2020-04-29T07:01:02+0000,309,‘A Secret Love’ Review: A Lesbian Couple’s Enduring Affection,,,Making a Haven of Their Own,,,,By Natalia Winkelman,,A Secret Love,泡妞秘籍,,zh,,"Graduation season is here again. Faced with the stress of losing ""freedom"", the four handsomely riched (gaofushuai) - Qin Zheng Jan, Leng Feng, Nan Gong Jian and Zheng Hao Yu decide to find their destined lady with a game.  Their encounter with different girls redefined what love and life mean to them as they advanced from adolescence to maturity. Facing their lives already decided by their parents, they no longer accept it unsaid. Instead, they dare to go after their dreams. In addition, the appearance of a unique boy named Huang Yi Fan, who came from a totally different world, influenced and changed their decisions.  This is an extraordinary graduation season. This is a frenzied graduation season. This is a journey of the change in love seeking that is filled with pain and true love.",0.441,,,2015-11-11,0.0,0.0,,,
https://www.nytimes.com/2020/04/29/movies/a-secret-love-review.html,"This tender film explores the partnership between two women who lived, in public and to kin, as dear friends for six decades.",The New York Times,"subject: Documentary Films and Programs;subject: Homosexuality and Bisexuality;persons: Bolan, Chris (Filmmaker);creative_works: A Secret Love (Movie);",2020-04-29T07:01:02+0000,309,‘A Secret Love’ Review: A Lesbian Couple’s Enduring Affection,,,Making a Haven of Their Own,,,,By Natalia Winkelman,,A Secret Love,秘愛,,ja,,"A love story in which a man with a dark past and who lives lonely days apart from others, meets a woman named Arisa.",0.916,,,2013-04-20,0.0,0.0,,,
https://www.nytimes.com/2020/04/29/movies/a-secret-love-review.html,"This tender film explores the partnership between two women who lived, in public and to kin, as dear friends for six decades.",The New York Times,"subject: Documentary Films and Programs;subject: Homosexuality and Bisexuality;persons: Bolan, Chris (Filmmaker);creative_works: A Secret Love (Movie);",2020-04-29T07:01:02+0000,309,‘A Secret Love’ Review: A Lesbian Couple’s Enduring Affection,,,Making a Haven of Their Own,,,,By Natalia Winkelman,,A Secret Love,Das Geheimnis,,de,,"Drama of four friends who spend time together in the country when one of them meets a man who claims to be Jesus Christ who wants to share the love secret of the universe with her and so he impregnates her, dies in her bed, and then totally disappears, leaving the friends unsure if it all happened",3.214,,,1995-07-20,2.0,1.0,,,
https://www.nytimes.com/2020/04/29/movies/a-secret-love-review.html,"This tender film explores the partnership between two women who lived, in public and to kin, as dear friends for six decades.",The New York Times,"subject: Documentary Films and Programs;subject: Homosexuality and Bisexuality;persons: Bolan, Chris (Filmmaker);creative_works: A Secret Love (Movie);",2020-04-29T07:01:02+0000,309,‘A Secret Love’ Review: A Lesbian Couple’s Enduring Affection,,,Making a Haven of Their Own,,,,By Natalia Winkelman,,A Secret Love,精裝情不自禁,,zh,,"A slob becomes rich by winning the lottery, moves into a better place and hires an assistant. But he is bored with his wife and their sex life is a farce.",0.665,,,1995-05-13,0.0,0.0,,,
https://www.nytimes.com/2020/04/29/movies/a-secret-love-review.html,"This tender film explores the partnership between two women who lived, in public and to kin, as dear friends for six decades.",The New York Times,"subject: Documentary Films and Programs;subject: Homosexuality and Bisexuality;persons: Bolan, Chris (Filmmaker);creative_works: A Secret Love (Movie);",2020-04-29T07:01:02+0000,309,‘A Secret Love’ Review: A Lesbian Couple’s Enduring Affection,,,Making a Haven of Their Own,,,,By Natalia Winkelman,,A Secret Love,Секрет приворотного зілля,,uk,,"Once upon a time, there was an old man who knew a lot about herbs and magic spells. Many people came to him at night for their happiness, and he helped them all (well, almost all) to find love. What was the secret of his magic potion and why did the old man still remain lonely?",0.224,,,1980-01-01,8.0,1.0,,,
https://www.nytimes.com/2020/04/29/movies/a-secret-love-review.html,"This tender film explores the partnership between two women who lived, in public and to kin, as dear friends for six decades.",The New York Times,"subject: Documentary Films and Programs;subject: Homosexuality and Bisexuality;persons: Bolan, Chris (Filmmaker);creative_works: A Secret Love (Movie);",2020-04-29T07:01:02+0000,309,‘A Secret Love’ Review: A Lesbian Couple’s Enduring Affection,,,Making a Haven of Their Own,,,,By Natalia Winkelman,,A Secret Love,마지막 밀애,,ko,,"Yeong-kyeong is a famous musician who is seduced by Dong-min. Dong-min wanted a one night fling, but Yeong-kyeong pities him, believing hs story of being trapped in a loveless marriage. Dong-min has no intention of leaving his wife, however she finds out about his affair and leaves him. Dong-min escapes to his uncle's cabin in the mountains, but Yeong-kyeong follows him even there.",1.505,,,1980-04-26,0.0,0.0,,,
https://www.nytimes.com/2020/04/10/movies/love-wedding-repeat-review-a-tumble-down-the-aisle.html,A couple’s reception becomes a disaster (or does it?) in this comedy of multiple errors.,The New York Times,"subject: Movies;creative_works: Love Wedding Repeat (Movie);persons: Craig, Dean (1974- );persons: Claflin, Sam;persons: Munn, Olivia;",2020-04-10T07:01:05+0000,414,‘Love Wedding Repeat’ Review: A Tumble Down the Aisle,Movie Review,,Pratfalling Down The Aisle,,,,By Amy Nicholson,,Love Wedding Repeat,Love Wedding Repeat,,en,,"While trying to make his sister's wedding day go smoothly, Jack finds himself juggling an angry ex-girlfriend, an uninvited guest with a secret, a misplaced sleep sedative, and the girl that got away in alternate versions of the same day.",20.481,,,2020-04-10,5.64,687.0,,,
https://www.nytimes.com/2020/04/02/movies/almost-love-review.html,This ensemble comedy treats class solidarity as the love that dare not speak its name.,The New York Times,"subject: Movies;creative_works: Almost Love (Movie);persons: Doyle, Mike (1972- );",2020-04-02T11:00:03+0000,408,"‘Almost Love’ Review: Schooled in Romance, but Missing Class",,,"Schooled in Romance, but Missing Class",,,,By Teo Bugbee,,Almost Love,甜蜜蜜,,cn,,"Jun arrives in Hong Kong from mainland China, hoping to be able to earn enough money to marry his girlfriend back home. He meets the streetwise Qiao and they become friends. As friendship turns into love, problems develop, and although they seem meant for each other they somehow keep missing out.",18.533,,,1996-11-02,7.8,136.0,,,
https://www.nytimes.com/2020/04/02/movies/almost-love-review.html,This ensemble comedy treats class solidarity as the love that dare not speak its name.,The New York Times,"subject: Movies;creative_works: Almost Love (Movie);persons: Doyle, Mike (1972- );",2020-04-02T11:00:03+0000,408,"‘Almost Love’ Review: Schooled in Romance, but Missing Class",,,"Schooled in Romance, but Missing Class",,,,By Teo Bugbee,,Almost Love,Almost Love,,en,,"Adam and Marklin’s 5-year relationship has gone from a passionate flame to a simmer, forcing them to reconcile with each other’s shortcomings while their friends endlessly search for love in New York City.",18.698,,,2019-06-26,6.4,39.0,,,
https://www.nytimes.com/2020/04/02/movies/almost-love-review.html,This ensemble comedy treats class solidarity as the love that dare not speak its name.,The New York Times,"subject: Movies;creative_works: Almost Love (Movie);persons: Doyle, Mike (1972- );",2020-04-02T11:00:03+0000,408,"‘Almost Love’ Review: Schooled in Romance, but Missing Class",,,"Schooled in Romance, but Missing Class",,,,By Teo Bugbee,,Almost Love,遇见你,,zh,,"Zhou Can moved to school in a small town from a big city, a place he didn't like, and kept thinking about going back to where he had lived. His grades are very excellent, so he doesn't have to worry about study in the new school. In terms of personality, he is always quiet, doesn't like to communicate with people, and his ability to make friends is lacking. Yu Jiao Yang is a wild and cheerful girl who has very poor grades in this small town. They are two people who are very different in every way but as the two meet and form a very close friendship, they stay together through every obstacle they go through.",1.715,,,2022-08-04,8.0,2.0,,,
https://www.nytimes.com/2020/04/02/movies/almost-love-review.html,This ensemble comedy treats class solidarity as the love that dare not speak its name.,The New York Times,"subject: Movies;creative_works: Almost Love (Movie);persons: Doyle, Mike (1972- );",2020-04-02T11:00:03+0000,408,"‘Almost Love’ Review: Schooled in Romance, but Missing Class",,,"Schooled in Romance, but Missing Class",,,,By Teo Bugbee,,Almost Love,청춘만화,,ko,,"Ji-hwan is a taekwondo student with a part time job as a stunt man, who dreams of becoming Korea's answer to Jackie Chan. Dal-rae is a drama student and aspiring actress, but tends to fail auditions because of her timid personality.",3.182,,,2006-03-26,6.429,14.0,,,
https://www.nytimes.com/2020/04/02/movies/almost-love-review.html,This ensemble comedy treats class solidarity as the love that dare not speak its name.,The New York Times,"subject: Movies;creative_works: Almost Love (Movie);persons: Doyle, Mike (1972- );",2020-04-02T11:00:03+0000,408,"‘Almost Love’ Review: Schooled in Romance, but Missing Class",,,"Schooled in Romance, but Missing Class",,,,By Teo Bugbee,,Almost Love,Almost Love,,my,,A love triangle is made complicated when each party decides to get rid of the third person. But the complication becomes even more bizarre as they end up hiring the same killer.,0.021,,,2021-09-16,0.0,0.0,,,
https://www.nytimes.com/2020/04/02/movies/almost-love-review.html,This ensemble comedy treats class solidarity as the love that dare not speak its name.,The New York Times,"subject: Movies;creative_works: Almost Love (Movie);persons: Doyle, Mike (1972- );",2020-04-02T11:00:03+0000,408,"‘Almost Love’ Review: Schooled in Romance, but Missing Class",,,"Schooled in Romance, but Missing Class",,,,By Teo Bugbee,,Almost Love,Ils s'aiment... enfin presque !,,fr,,"Follows the intertwined stories of five couples and their entourage, living in the same opulent Parisian building, over the four seasons of the year.",4.418,,,2022-03-30,5.1,11.0,,,
https://www.nytimes.com/2020/04/02/movies/almost-love-review.html,This ensemble comedy treats class solidarity as the love that dare not speak its name.,The New York Times,"subject: Movies;creative_works: Almost Love (Movie);persons: Doyle, Mike (1972- );",2020-04-02T11:00:03+0000,408,"‘Almost Love’ Review: Schooled in Romance, but Missing Class",,,"Schooled in Romance, but Missing Class",,,,By Teo Bugbee,,Almost Love,Майже кохання,,uk,,"15-year-old Ania secretly in love with her handsome neighbor. Suddenly the girl finds out that a boy leaves the country, and he has no one to take care of his dog…",1.371,,,2011-01-01,0.0,0.0,,,
https://www.nytimes.com/2020/04/02/movies/almost-love-review.html,This ensemble comedy treats class solidarity as the love that dare not speak its name.,The New York Times,"subject: Movies;creative_works: Almost Love (Movie);persons: Doyle, Mike (1972- );",2020-04-02T11:00:03+0000,408,"‘Almost Love’ Review: Schooled in Romance, but Missing Class",,,"Schooled in Romance, but Missing Class",,,,By Teo Bugbee,,Almost Love,十全九美之真爱无双,,zh,,,1.693,,,2017-01-28,0.0,0.0,,,
https://www.nytimes.com/2020/04/02/movies/almost-love-review.html,This ensemble comedy treats class solidarity as the love that dare not speak its name.,The New York Times,"subject: Movies;creative_works: Almost Love (Movie);persons: Doyle, Mike (1972- );",2020-04-02T11:00:03+0000,408,"‘Almost Love’ Review: Schooled in Romance, but Missing Class",,,"Schooled in Romance, but Missing Class",,,,By Teo Bugbee,,Almost Love,Почти любовна история,,bg,,"The young worker Pavlina and the student to be Vlado love each other. Vlado's father Parushev gets involved in their relationship. He is a director of the factory where the girl works. He sees a treat for the future and career of his son in that relationship. His fear of ""unequal"" marriage makes him exert psychological and moral pressure on Pavlina. Vlado has a weak character... Pavlina left alone to defend her love.",0.313,,,1980-02-04,0.0,0.0,,,
https://www.nytimes.com/2020/04/02/movies/almost-love-review.html,This ensemble comedy treats class solidarity as the love that dare not speak its name.,The New York Times,"subject: Movies;creative_works: Almost Love (Movie);persons: Doyle, Mike (1972- );",2020-04-02T11:00:03+0000,408,"‘Almost Love’ Review: Schooled in Romance, but Missing Class",,,"Schooled in Romance, but Missing Class",,,,By Teo Bugbee,,Almost Love,Our (Almost Completely True) Love Story,,en,,"When a beautiful, tall, aging Hollywood star and a short, funny Jewish man try online dating, it's a disaster.  But when they randomly meet at a bird store, what are the chances? He is immediately smitten, but she not so much.  As he pursues the woman of his dreams, his charm, sense of humor, and multiple impressions win her over in their heartwarming (almost completely true) love story.",7.144,,,2023-12-08,0.0,0.0,,,
https://www.nytimes.com/2020/04/02/movies/almost-love-review.html,This ensemble comedy treats class solidarity as the love that dare not speak its name.,The New York Times,"subject: Movies;creative_works: Almost Love (Movie);persons: Doyle, Mike (1972- );",2020-04-02T11:00:03+0000,408,"‘Almost Love’ Review: Schooled in Romance, but Missing Class",,,"Schooled in Romance, but Missing Class",,,,By Teo Bugbee,,Almost Love,Almost in Love,,en,,"A love triangle shot in two continuous 45-minute takes set eighteen months apart: the first over a sunset, the second a sunrise.",1.942,,,2013-02-15,5.8,4.0,,,
https://www.nytimes.com/2020/04/02/movies/almost-love-review.html,This ensemble comedy treats class solidarity as the love that dare not speak its name.,The New York Times,"subject: Movies;creative_works: Almost Love (Movie);persons: Doyle, Mike (1972- );",2020-04-02T11:00:03+0000,408,"‘Almost Love’ Review: Schooled in Romance, but Missing Class",,,"Schooled in Romance, but Missing Class",,,,By Teo Bugbee,,Almost Love,Almost a Love Story,,en,,"The film follows the long-distance relationship between Baneng (Barbie Forteza) and Iggy (Derrick Monasterio), two childhood friends who grew up in different parts of the world.",0.391,,,2018-04-11,0.0,0.0,,,
https://www.nytimes.com/2020/04/02/movies/almost-love-review.html,This ensemble comedy treats class solidarity as the love that dare not speak its name.,The New York Times,"subject: Movies;creative_works: Almost Love (Movie);persons: Doyle, Mike (1972- );",2020-04-02T11:00:03+0000,408,"‘Almost Love’ Review: Schooled in Romance, but Missing Class",,,"Schooled in Romance, but Missing Class",,,,By Teo Bugbee,,Almost Love,Errante corazón,,es,,"Santiago, gay single father, has reached a tipping point in his life. Reeling from a bitter breakup, he is facing the impending departure of his daughter Laila, with whom he shares a close yet emotionally charged relationship. As the fear of being alone threatens to swallow him whole, his behavior becomes increasingly erratic. Over the course of a chaotic summer divided between Argentina and Brazil, Santiago must learn to let go of Laila so each can find their own freedoms.",11.229,,,2021-10-14,6.3,17.0,,,
https://www.nytimes.com/2020/04/02/movies/almost-love-review.html,This ensemble comedy treats class solidarity as the love that dare not speak its name.,The New York Times,"subject: Movies;creative_works: Almost Love (Movie);persons: Doyle, Mike (1972- );",2020-04-02T11:00:03+0000,408,"‘Almost Love’ Review: Schooled in Romance, but Missing Class",,,"Schooled in Romance, but Missing Class",,,,By Teo Bugbee,,Almost Love,The Trial,,tl,,"A mentally-challenged guy was put into trial after allegedly raping his teacher. And as Amanda, Julian, and Ronald try to mount a convincing defense, they discover soon that they're all connected in more ways than just the case.",6.964,,,2014-10-15,7.0,3.0,,,
https://www.nytimes.com/2020/03/05/movies/hope-gap-review-a-thin-line-between-love-and-war.html,Annette Bening and Bill Nighy play a couple that has lost its way after 29 years of marriage.,The New York Times,"subject: Movies;persons: Bening, Annette;persons: Nighy, Bill;persons: Nicholson, William (1948- );creative_works: Hope Gap (Movie);",2020-03-05T12:00:03+0000,257,‘Hope Gap’ Review: A Thin Line Between Love and War,,,Hope Gap,,,,By Aisha Harris,,Hope Gap,Hope Gap,,en,,"Grace lives an idyllic life in a British seaside town, but her world soon comes crashing down when her husband of 29 years tells her he's leaving her for another woman. Through stages of shock, disbelief and anger -- and with support from her son -- Grace ultimately regains her footing while learning it's never too late to be happy.",19.193,,,2019-10-03,6.3,121.0,,,
https://www.nytimes.com/2020/02/28/movies/all-the-bright-places-review.html,Elle Fanning and Justice Smith breathe life into a film about mental illness and the healing power of love.,The New York Times,"subject: Movies;creative_works: All the Bright Places (Movie);persons: Haley, Brett;persons: Fanning, Elle;persons: Smith, Justice (1995- );organizations: Netflix Inc;",2020-02-28T08:01:07+0000,233,‘All the Bright Places’ Review: Love Amid Trauma,Streaming Movie Review,,A Refreshing Exploration of Mental Illness,,,,By Candice Frederick,,All the Bright Places,All the Bright Places,,en,,Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana.,27.019,,,2020-02-28,7.7,2795.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,The Photograph,,en,,"When famed photographer Christina Eames dies unexpectedly, she leaves her estranged daughter, Mae, hurt, angry and full of questions. When Mae finds a photograph tucked away in a safe-deposit box, she soon finds herself delving into her mother's early life -- an investigation that leads to an unexpected romance with a rising journalist.",46.015,,,2020-02-14,6.453,201.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,写真の女,,ja,,"Solitary and skilled photographer Kai is afraid of women. When he encounters a beautiful model, Kyoko suffering from body dysmorphia, they begin a twisted romance. Kai is determined to save Kyoko from her anguishes, even if it means death to himself.",13.3,,,2020-09-26,6.0,7.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,The Photograph,,en,,"The Photograph is a sweeping exploration of the power of positive imaging of black identity in Harlem, New York City. The picture of his grandfather, made hundred years ago by now renowned African-American photographer James Van Der Zee, leads the filmmaker back to Harlem, where he explores the visibility of the residents of this New York borough.",0.649,,,2021-10-14,0.0,0.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,The Photograph,,id,,Sita is an escort at a karaoke bar who struggles to raise money to send her daughter out of the city to live with her grandmother and settle her debts with her pimp. She moves in with aging photographer Jan and helps him fulfill his last wishes.,8.217,,,2007-07-05,5.7,9.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,The Photograph,,en,,"A young boy finds a picture of a beautiful girl while he's at school, he spends the next few days trying to find out who she is.",0.946,,,2022-04-02,0.0,0.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,El fotógrafo de Mauthausen,,es,,"Spanish photographer Francesc Boix, imprisoned in the Mauthausen-Gusen concentration camp, works in the SS Photographic Service. Between 1943 and 1945, he hides, with the help of other prisoners, thousands of negatives, with the purpose of showing the freed world the atrocities committed by the Nazis, exhaustively documented. He will be a key witness during the Nuremberg Trials.",25.407,,,2018-10-26,6.986,682.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,The Photograph,,en,,This short film is an acknowledgement to those who struggle with mental health issues.,0.019,,,2021-05-14,0.0,0.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,The Girl in the Photographs,,en,,Small-town store clerk Colleen is eager to escape her tedious existence and annoying boyfriend. Then gruesome photos of murdered women start appearing.,11.036,,,2015-09-14,5.0,101.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,L'uomo che fotografò la donna più bella del mondo,,it,,"Tommaso is a photographer recognized worldwide for his shots. One night he decides to take one of his visits to take several photos, but ends up photographing a woman... the most beautiful in the world. But the real question is, can anyone see this picture?",1.067,,,2024-05-17,0.0,0.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,포토그래퍼,,ko,,"As the photographer Minho starts shooting in the studio with a new concept, the female model is killed in the accident.  The process takes place accidentally on the camera and the picture is sold at a high price.  Minho, who suddenly touched a great deal of money, is unable to win the remorse of conscience and becomes a prodigal life, devouring all the money he had.  Minhoo, who became a shaggy person, started to take pictures again after killing the model,  and curator Seung Hee, who sold the photographs, finally found Minho's truth and set up a new plan.",11.767,,,2017-02-10,0.0,0.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,The Photographer,,en,,"A young Photographer, who has considered himself to be an outsider amongst modern society, has an unexpected epiphany that sheds a new light on how he looks at modern society.",2.103,,,2024-06-21,0.0,0.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,Bröllopsfotografen,,sv,,"When the factory in Molkom shuts down, Robin leaves his beloved hometown to try his luck in Stockholm as a wedding photographer. This experience changes not merely his outlook on life but also his hairstyle.",17.199,,,2009-10-16,6.081,43.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,The Last Photograph,,en,,"A random act of theft has put Tom Hammond's life into a tailspin. Stolen from his bookshop is Tom's most treasured possession, a photograph of him with his son Luke...their last moment of shared happiness. The Last Photograph is set between London in 2002, and a dark night in 1988 when Pan Am 103 was blown out of the sky over Lockerbie.",5.144,,,2017-03-03,5.9,9.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,El fotógrafo y el cartero: El crimen de Cabezas,,es,,"The murder of photographer José Luis Cabezas in the summer of 1997 deeply shakes Argentina, and ends up revealing a mafia scheme in which the political and economic powers  appear to be involved.",2.89,,,2022-04-21,7.6,24.0,,,
